id,timestamp,x,y,angle
0,117066,203,103,2.106073346
45,117066,446,230,-0.75825551
42,117066,424,229,-0.42472112
33,117066,407,262,0.778304346
37,117066,355,253,5.341918654
10,117099,336,226,4.324488654
0,117099,203,103,2.306593346
33,117099,407,262,0.757234346
37,117099,355,253,5.391802654
1,117100,445,190,3.403478654
45,117100,446,230,-0.705450239
42,117100,426,230,-0.325543204
10,117133,336,226,4.343055654
1,117133,447,191,3.948264654
0,117133,203,106,2.520179346
45,117133,447,231,-0.661043169
42,117133,428,232,-0.236113647
33,117133,408,263,0.863252346
37,117133,357,254,5.305931654
10,117166,336,226,4.387483654
1,117166,445,190,3.707560654
0,117166,203,106,2.548052346
45,117166,449,232,-0.667210492
42,117166,430,233,-0.14159917
33,117166,414,270,0.935341346
37,117166,357,254,5.269929654
10,117199,335,226,4.365327654
1,117199,445,190,3.721308654
0,117199,204,106,2.548052346
33,117199,419,268,1.102661346
37,117199,356,254,5.261413654
45,117200,453,234,-0.598245523
42,117200,434,236,-0.198643999
10,117233,334,225,4.208223654
1,117233,445,190,3.721308654
0,117233,204,107,2.584054346
45,117233,457,237,-0.41754489
42,117233,439,239,0.072193518
33,117233,421,266,1.160666346
37,117233,354,253,5.540014654
10,117266,336,226,4.400042654
1,117266,445,190,3.707560654
0,117266,202,105,2.753695346
45,117266,459,238,0.063406952
42,117266,441,239,-0.00250626
33,117266,423,270,1.223732346
37,117266,354,253,5.533232654
10,117299,335,226,4.365327654
1,117299,445,190,3.707560654
0,117299,203,104,2.838710346
33,117299,428,267,1.399033346
37,117299,355,253,5.540014654
45,117300,463,238,-0.652026479
42,117300,444,239,-0.196973797
10,117333,336,226,4.387483654
1,117333,445,188,3.685425654
0,117333,203,103,2.867427346
45,117333,467,240,-0.605904851
42,117333,445,239,-0.244333918
33,117333,426,271,1.418910346
37,117333,374,266,5.369916654
10,117366,335,226,4.365327654
1,117366,445,188,3.685425654
0,117366,203,103,2.845316346
45,117366,469,241,-0.563244044
42,117366,447,240,-0.256034724
33,117366,427,270,1.490160346
37,117366,368,262,5.561529654
10,117399,336,226,4.387483654
1,117399,445,188,3.676867654
0,117399,203,102,2.857801346
33,117399,440,273,1.560793346
37,117399,375,262,5.490694654
45,117400,473,243,-0.474265573
42,117400,449,242,-0.07740735
10,117433,335,226,4.419021654
1,117433,445,187,3.763009654
0,117433,206,100,3.011029346
45,117433,475,245,-0.485226993
42,117433,451,243,-0.07506759
33,117433,437,268,1.640686346
37,117433,378,259,5.639683654
10,117466,335,226,4.469837654
1,117466,445,187,3.749037654
0,117466,206,101,3.051836346
45,117466,479,249,-0.569234581
42,117466,455,244,-0.317024053
33,117466,436,271,1.055022069
37,117466,383,262,5.747910654
10,117499,336,226,4.428594654
1,117499,445,187,3.735136654
0,117499,206,102,3.071709346
33,117499,438,272,0.696663819
37,117499,381,260,5.837471654
45,117500,480,251,-0.566549458
42,117500,457,245,-0.291696315
10,117533,336,226,4.532535654
1,117533,445,187,3.712930654
0,117533,206,103,3.333095654
45,117533,481,254,-0.466727681
42,117533,460,246,-0.166445694
33,117533,441,274,1.013519981
37,117533,381,260,5.815052654
10,117566,336,226,4.501295654
1,117566,445,186,3.693896654
0,117566,210,101,3.488655654
45,117566,482,253,-0.823763168
42,117566,459,243,-0.364581487
33,117566,443,271,0.853819113
37,117566,381,260,5.801520654
10,117599,335,226,4.532535654
1,117599,445,186,3.671809654
0,117599,212,100,3.623257654
33,117599,442,272,0.972652083
37,117599,381,260,5.815052654
45,117600,483,252,-0.342532781
42,117600,462,245,-0.532351735
10,117633,336,227,4.550551654
1,117633,446,186,3.699134654
0,117633,214,101,3.699134654
45,117633,485,252,-0.696883487
42,117633,462,247,-0.200692769
33,117633,445,272,1.101262104
37,117633,380,261,5.900805654
10,117666,338,228,4.652460654
1,117666,446,186,3.721308654
0,117666,214,101,3.632140654
45,117666,485,252,-0.663682504
42,117666,463,247,-0.253038671
33,117666,447,272,1.295667389
37,117666,378,260,5.967762654
10,117699,339,228,4.642502654
1,117699,446,188,3.799121654
0,117699,216,102,3.856684654
33,117699,449,275,1.352321669
37,117699,380,261,5.999389654
45,117700,485,252,-0.846982388
42,117700,463,248,-0.118436236
10,117733,339,228,4.662430654
1,117733,446,188,3.877386654
0,117733,220,102,3.990734654
45,117733,487,252,-0.573482172
42,117733,464,248,-0.269167493
33,117733,448,272,1.105490345
37,117733,388,262,6.040632654
10,117766,339,227,4.722388654
1,117766,445,190,3.990734654
0,117766,220,103,3.962437654
45,117766,487,251,-0.415556376
42,117766,464,248,-0.51218567
33,117766,448,273,1.380397915
37,117766,390,268,6.040632654
10,117799,339,227,4.742380654
1,117799,445,191,3.984071654
0,117799,218,103,4.004847654
33,117799,448,271,1.470124346
45,117800,487,251,-0.596616329
42,117800,465,248,-0.387453122
37,117800,393,271,6.040632654
10,117833,339,227,4.712388654
1,117833,443,193,4.032975654
0,117833,218,103,4.018929654
45,117833,487,250,-0.169020339
42,117833,465,248,-0.086061405
33,117833,442,269,1.460136346
33,117833,442,269,1.460136346
37,117833,395,273,6.040632654
10,117866,339,227,4.712388654
1,117866,442,192,4.054861654
0,117866,218,103,3.955152654
45,117866,487,249,-0.064924104
42,117866,465,249,-0.135170699
33,117866,448,272,1.570800346
37,117866,395,273,6.040632654
10,117899,336,228,4.511071654
1,117899,442,193,4.032975654
0,117899,220,104,4.419021654
33,117899,451,276,1.590797346
37,117899,394,267,5.923235654
45,117900,488,248,-0.220493761
42,117900,465,249,-0.393698224
10,117933,337,228,4.622630654
1,117933,441,193,4.054861654
0,117933,221,104,4.374766654
45,117933,491,247,-0.458393717
42,117933,467,249,-0.249653512
33,117933,448,271,1.560793346
37,117933,394,267,5.895284654
10,117966,338,226,4.945202654
1,117966,441,193,4.068888654
0,117966,221,104,4.352440654
45,117966,491,244,0.017465473
42,117966,468,248,-0.317578117
33,117966,446,274,1.560793346
37,117966,394,267,5.882234654
10,117999,336,227,4.662430654
1,117999,441,192,4.040783654
0,117999,221,104,4.343055654
33,117999,442,271,1.560793346
37,117999,395,266,5.850776654
45,118000,489,243,0.102443854
42,118000,469,247,-0.287207065
10,118033,336,227,4.712388654
1,118033,441,194,3.998298654
0,118033,223,103,4.552157654
45,118033,488,243,-0.137476818
42,118033,469,247,-0.274672903
33,118033,444,274,1.540802346
37,118033,396,266,5.828465654
10,118066,336,230,4.374766654
1,118066,441,194,3.976595654
0,118066,224,102,4.732386654
45,118066,489,242,-0.073358935
42,118066,470,247,-0.187072458
33,118066,445,274,1.560793346
37,118066,396,266,5.806144654
10,118099,338,235,4.983867654
1,118099,441,196,4.040783654
0,118099,225,101,4.772317654
33,118099,444,272,1.580800346
37,118099,396,266,5.770249654
45,118100,489,242,0.006230449
42,118100,470,247,0.017498214
10,118133,338,234,4.996182654
1,118133,441,196,3.969822654
0,118133,225,101,4.821948654
45,118133,489,242,-0.0593781
42,118133,470,247,-0.06208228
33,118133,446,273,1.550795346
37,118133,395,270,5.806144654
10,118166,338,234,5.015273654
1,118166,442,196,4.032975654
0,118166,225,99,5.104088654
45,118166,489,242,-0.210927165
42,118166,470,247,-0.08195885
33,118166,446,276,1.580800346
37,118166,395,270,5.806144654
10,118199,337,233,5.005755654
1,118199,441,195,4.062839654
0,118199,226,97,5.225323654
33,118199,447,273,2.350312205
37,118199,396,270,5.819536654
45,118200,489,242,-0.0593781
42,118200,470,247,-0.474497093
10,118233,335,231,4.793021654
1,118233,441,195,4.032975654
0,118233,226,95,5.398117654
45,118233,489,242,-0.115255393
42,118233,470,247,-0.424515882
33,118233,449,271,2.519540827
37,118233,396,270,5.850776654
10,118266,334,230,4.833012654
1,118266,441,195,4.054861654
0,118266,224,93,5.462340654
45,118266,489,242,-0.073358935
42,118266,470,247,-0.38250958
33,118266,445,275,2.101436188
37,118266,396,271,5.873056654
10,118299,334,230,4.823046654
1,118299,441,194,4.004847654
0,118299,224,93,5.661768654
33,118299,446,270,2.538256304
37,118299,399,270,5.850776654
45,118300,489,242,-0.155594828
42,118300,470,247,-0.469629591
10,118333,336,232,5.015273654
1,118333,441,194,3.976595654
0,118333,222,93,5.841755654
45,118333,489,242,0.090916759
42,118333,470,247,-0.694035289
33,118333,447,275,2.443951347
37,118333,402,273,5.873056654
10,118366,337,233,5.046717654
1,118366,441,195,4.054861654
0,118366,221,93,5.917436654
45,118366,489,242,0.137652083
42,118366,470,247,-0.470681491
33,118366,446,274,2.347305835
37,118366,403,273,5.904533654
10,118399,337,232,5.149015654
1,118399,441,195,4.054861654
0,118399,221,96,6.089756654
33,118399,447,275,2.378368275
37,118399,404,273,5.873056654
45,118400,489,242,0.083792839
42,118400,470,247,-0.239434714
10,118433,337,232,5.189428654
1,118433,440,195,4.040783654
0,118433,221,96,6.069979654
45,118433,489,242,-0.324312462
42,118433,470,247,-0.208906947
33,118433,449,275,2.507135542
37,118433,406,274,5.955064654
10,118466,337,233,5.104088654
1,118466,440,195,4.026659654
0,118466,221,96,6.252889654
45,118466,489,242,-0.300342247
